Iso3_code,Country,Region,Indicator,Sex,Year,Counts,Homocide rate per 100 000 population
SLE,Sierra Leone,Africa,homocide,All,2010,163,2.53
SLE,Sierra Leone,Africa,homocide,All,2011,187,2.83
SLE,Sierra Leone,Africa,homocide,All,2012,113,1.66
SLE,Sierra Leone,Africa,homocide,All,2015,124,1.7
SLV,El Salvador,Americas,homocide,Female,2005,397,12.65
SLV,El Salvador,Americas,homocide,Female,2006,447,14.22
SLV,El Salvador,Americas,homocide,Female,2007,340,10.78
SLV,El Salvador,Americas,homocide,Female,2008,317,10.01
SLV,El Salvador,Americas,homocide,Female,2009,592,18.62
SLV,El Salvador,Americas,homocide,Female,2010,562,17.61
SLV,El Salvador,Americas,homocide,Female,2011,628,19.6
SLV,El Salvador,Americas,homocide,Female,2012,322,10.01
SLV,El Salvador,Americas,homocide,Female,2013,217,6.72
SLV,El Salvador,Americas,homocide,Female,2014,294,9.07
SLV,El Salvador,Americas,homocide,Female,2015,574,17.66
SLV,El Salvador,Americas,homocide,Female,2016,524,16.04
SLV,El Salvador,Americas,homocide,Female,2017,469,14.31
SLV,El Salvador,Americas,homocide,Female,2018,386,11.75
SLV,El Salvador,Americas,homocide,Female,2019,230,7.0
SLV,El Salvador,Americas,homocide,Male,2005,3484,120.42
SLV,El Salvador,Americas,homocide,Male,2006,3479,120.5
SLV,El Salvador,Americas,homocide,Male,2007,3157,109.23
SLV,El Salvador,Americas,homocide,Male,2008,2862,98.65
SLV,El Salvador,Americas,homocide,Male,2009,3790,130.15
SLV,El Salvador,Americas,homocide,Male,2010,3425,117.19
SLV,El Salvador,Americas,homocide,Male,2011,3743,127.59
SLV,El Salvador,Americas,homocide,Male,2012,2272,77.16
SLV,El Salvador,Americas,homocide,Male,2013,2296,77.67
SLV,El Salvador,Americas,homocide,Male,2014,3627,122.25
SLV,El Salvador,Americas,homocide,Male,2015,6081,204.33
SLV,El Salvador,Americas,homocide,Male,2016,4752,159.25
SLV,El Salvador,Americas,homocide,Male,2017,3474,116.2
SLV,El Salvador,Americas,homocide,Male,2018,2941,98.29
SLV,El Salvador,Americas,homocide,Male,2019,2127,71.08
SLV,El Salvador,Americas,homocide,All,1999,3845,64.91
SLV,El Salvador,Americas,homocide,All,2000,3551,59.6
SLV,El Salvador,Americas,homocide,All,2001,3590,59.95
SLV,El Salvador,Americas,homocide,All,2002,2835,47.16
SLV,El Salvador,Americas,homocide,All,2003,3356,55.68
SLV,El Salvador,Americas,homocide,All,2004,3897,64.57
SLV,El Salvador,Americas,homocide,All,2005,3882,64.29
SLV,El Salvador,Americas,homocide,All,2006,3927,65.08
SLV,El Salvador,Americas,homocide,All,2007,3497,57.86
SLV,El Salvador,Americas,homocide,All,2008,3179,52.39
SLV,El Salvador,Americas,homocide,All,2009,4382,71.94
SLV,El Salvador,Americas,homocide,All,2010,3987,65.21
SLV,El Salvador,Americas,homocide,All,2011,4371,71.22
SLV,El Salvador,Americas,homocide,All,2012,2594,42.1
SLV,El Salvador,Americas,homocide,All,2013,2513,40.63
SLV,El Salvador,Americas,homocide,All,2014,3921,63.14
SLV,El Salvador,Americas,homocide,All,2015,6656,106.82
SLV,El Salvador,Americas,homocide,All,2016,5276,84.41
SLV,El Salvador,Americas,homocide,All,2017,3962,63.22
SLV,El Salvador,Americas,homocide,All,2018,3346,53.31
SLV,El Salvador,Americas,homocide,All,2019,2398,38.18
SMR,San Marino,Europe,homocide,Female,1999,0,0.0
SMR,San Marino,Europe,homocide,Female,2000,0,0.0
SMR,San Marino,Europe,homocide,Female,2001,0,0.0
SMR,San Marino,Europe,homocide,Female,2002,1,7.0
SMR,San Marino,Europe,homocide,Female,2003,0,0.0
SMR,San Marino,Europe,homocide,Female,2004,0,0.0
SMR,San Marino,Europe,homocide,Female,2005,0,0.0
SMR,San Marino,Europe,homocide,Female,2006,0,0.0
SMR,San Marino,Europe,homocide,Female,2007,0,0.0
SMR,San Marino,Europe,homocide,Female,2008,0,0.0
SMR,San Marino,Europe,homocide,Female,2009,0,0.0
SMR,San Marino,Europe,homocide,Female,2010,0,0.0
SMR,San Marino,Europe,homocide,Female,2011,0,0.0
SMR,San Marino,Europe,homocide,Male,1999,0,0.0
SMR,San Marino,Europe,homocide,Male,2000,0,0.0
SMR,San Marino,Europe,homocide,Male,2001,0,0.0
SMR,San Marino,Europe,homocide,Male,2002,0,0.0
SMR,San Marino,Europe,homocide,Male,2003,0,0.0
SMR,San Marino,Europe,homocide,Male,2004,0,0.0
SMR,San Marino,Europe,homocide,Male,2005,0,0.0
SMR,San Marino,Europe,homocide,Male,2006,0,0.0
SMR,San Marino,Europe,homocide,Male,2007,0,0.0
SMR,San Marino,Europe,homocide,Male,2008,0,0.0
SMR,San Marino,Europe,homocide,Male,2009,0,0.0
SMR,San Marino,Europe,homocide,Male,2010,0,0.0
SMR,San Marino,Europe,homocide,Male,2011,0,0.0
SMR,San Marino,Europe,homocide,All,1999,0,0.0
SMR,San Marino,Europe,homocide,All,2000,0,0.0
SMR,San Marino,Europe,homocide,All,2001,0,0.0
SMR,San Marino,Europe,homocide,All,2002,1,3.58
SMR,San Marino,Europe,homocide,All,2003,0,0.0
SMR,San Marino,Europe,homocide,All,2004,0,0.0
SMR,San Marino,Europe,homocide,All,2005,0,0.0
SMR,San Marino,Europe,homocide,All,2006,0,0.0
SMR,San Marino,Europe,homocide,All,2007,0,0.0
SMR,San Marino,Europe,homocide,All,2008,0,0.0
SMR,San Marino,Europe,homocide,All,2009,0,0.0
SMR,San Marino,Europe,homocide,All,2010,0,0.0
SMR,San Marino,Europe,homocide,All,2011,0,0.0
SPM,Saint Pierre and Miquelon,Americas,homocide,Female,2006,0,0.0
SPM,Saint Pierre and Miquelon,Americas,homocide,Male,2006,0,0.0
SPM,Saint Pierre and Miquelon,Americas,homocide,All,2006,0,0.0
SPM,Saint Pierre and Miquelon,Americas,homocide,All,2007,0,0.0
SPM,Saint Pierre and Miquelon,Americas,homocide,All,2008,1,16.51
SPM,Saint Pierre and Miquelon,Americas,homocide,All,2009,1,16.52
SRB,Serbia,Europe,homocide,Female,2000,59,1.46
SRB,Serbia,Europe,homocide,Female,2001,75,1.85
SRB,Serbia,Europe,homocide,Female,2002,56,1.37
SRB,Serbia,Europe,homocide,Female,2003,67,1.65
SRB,Serbia,Europe,homocide,Female,2004,51,1.25
SRB,Serbia,Europe,homocide,Female,2005,45,1.11
SRB,Serbia,Europe,homocide,Female,2006,51,1.26
SRB,Serbia,Europe,homocide,Female,2007,55,1.37
SRB,Serbia,Europe,homocide,Female,2008,38,0.95
SRB,Serbia,Europe,homocide,Female,2009,38,0.95
SRB,Serbia,Europe,homocide,Female,2010,43,1.08
SRB,Serbia,Europe,homocide,Female,2011,40,1.01
SRB,Serbia,Europe,homocide,Female,2012,39,0.99
SRB,Serbia,Europe,homocide,Female,2013,47,1.19
SRB,Serbia,Europe,homocide,Female,2014,37,0.94
SRB,Serbia,Europe,homocide,Female,2015,30,0.77
SRB,Serbia,Europe,homocide,Female,2016,38,0.97
SRB,Serbia,Europe,homocide,Female,2017,25,0.64
SRB,Serbia,Europe,homocide,Female,2018,28,0.72
SRB,Serbia,Europe,homocide,Female,2019,28,0.73
SRB,Serbia,Europe,homocide,Male,2000,168,4.39
SRB,Serbia,Europe,homocide,Male,2001,167,4.38
SRB,Serbia,Europe,homocide,Male,2002,143,3.78
SRB,Serbia,Europe,homocide,Male,2003,108,2.86
SRB,Serbia,Europe,homocide,Male,2004,112,2.98
SRB,Serbia,Europe,homocide,Male,2005,102,2.7
SRB,Serbia,Europe,homocide,Male,2006,105,2.8
SRB,Serbia,Europe,homocide,Male,2007,116,3.11
SRB,Serbia,Europe,homocide,Male,2008,102,2.74
SRB,Serbia,Europe,homocide,Male,2009,116,3.14
SRB,Serbia,Europe,homocide,Male,2010,89,2.42
SRB,Serbia,Europe,homocide,Male,2011,89,2.43
SRB,Serbia,Europe,homocide,Male,2012,71,1.95
SRB,Serbia,Europe,homocide,Male,2013,92,2.53
SRB,Serbia,Europe,homocide,Male,2014,81,2.24
SRB,Serbia,Europe,homocide,Male,2015,70,1.94
SRB,Serbia,Europe,homocide,Male,2016,78,2.17
SRB,Serbia,Europe,homocide,Male,2017,61,1.7
SRB,Serbia,Europe,homocide,Male,2018,77,2.16
SRB,Serbia,Europe,homocide,Male,2019,60,1.69
SRB,Serbia,Europe,homocide,All,2000,228,2.87
SRB,Serbia,Europe,homocide,All,2001,243,3.07
SRB,Serbia,Europe,homocide,All,2002,200,2.53
SRB,Serbia,Europe,homocide,All,2003,176,2.23
SRB,Serbia,Europe,homocide,All,2004,164,2.09
SRB,Serbia,Europe,homocide,All,2005,147,1.88
SRB,Serbia,Europe,homocide,All,2006,156,2.0
SRB,Serbia,Europe,homocide,All,2007,171,2.2
SRB,Serbia,Europe,homocide,All,2008,140,1.81
SRB,Serbia,Europe,homocide,All,2009,154,2.0
SRB,Serbia,Europe,homocide,All,2010,132,1.72
SRB,Serbia,Europe,homocide,All,2011,129,1.69
SRB,Serbia,Europe,homocide,All,2012,110,1.45
SRB,Serbia,Europe,homocide,All,2013,139,1.84
SRB,Serbia,Europe,homocide,All,2014,118,1.56
SRB,Serbia,Europe,homocide,All,2015,100,1.33
SRB,Serbia,Europe,homocide,All,2016,116,1.55
SRB,Serbia,Europe,homocide,All,2017,86,1.15
SRB,Serbia,Europe,homocide,All,2018,105,1.41
SRB,Serbia,Europe,homocide,All,2019,88,1.19
SSD,South Sudan,Africa,homocide,All,2012,1504,14.05
STP,Sao Tome and Principe,Africa,homocide,Female,2006,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Female,2007,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Female,2008,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Female,2009,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Female,2010,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Female,2011,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2006,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2007,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2008,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2009,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2010,0,0.0
STP,Sao Tome and Principe,Africa,homocide,Male,2011,0,0.0
STP,Sao Tome and Principe,Africa,homocide,All,2006,4,2.41
STP,Sao Tome and Principe,Africa,homocide,All,2007,4,2.36
STP,Sao Tome and Principe,Africa,homocide,All,2008,14,8.05
STP,Sao Tome and Principe,Africa,homocide,All,2009,5,2.81
STP,Sao Tome and Principe,Africa,homocide,All,2010,6,3.29
STP,Sao Tome and Principe,Africa,homocide,All,2011,6,3.23
SUR,Suriname,Americas,homocide,Female,2007,14,5.57
SUR,Suriname,Americas,homocide,Female,2008,10,3.77
SUR,Suriname,Americas,homocide,Female,2013,3,1.07
SUR,Suriname,Americas,homocide,Female,2014,6,2.11
SUR,Suriname,Americas,homocide,Female,2015,11,3.83
SUR,Suriname,Americas,homocide,Female,2016,16,5.5
SUR,Suriname,Americas,homocide,Female,2017,11,3.74
SUR,Suriname,Americas,homocide,Female,2018,7,2.35
SUR,Suriname,Americas,homocide,Female,2019,6,1.99
SUR,Suriname,Americas,homocide,Male,2007,30,11.44
SUR,Suriname,Americas,homocide,Male,2008,33,12.28
SUR,Suriname,Americas,homocide,Male,2013,26,9.2
SUR,Suriname,Americas,homocide,Male,2014,26,9.11
SUR,Suriname,Americas,homocide,Male,2015,23,7.99
SUR,Suriname,Americas,homocide,Male,2016,25,8.6
SUR,Suriname,Americas,homocide,Male,2017,25,8.52
SUR,Suriname,Americas,homocide,Male,2018,31,10.46
SUR,Suriname,Americas,homocide,Male,2019,24,8.02
SUR,Suriname,Americas,homocide,All,2000,68,14.2
SUR,Suriname,Americas,homocide,All,2001,79,16.21
SUR,Suriname,Americas,homocide,All,2002,57,11.5
SUR,Suriname,Americas,homocide,All,2003,60,11.91
SUR,Suriname,Americas,homocide,All,2004,46,9.01
SUR,Suriname,Americas,homocide,All,2005,69,13.37
SUR,Suriname,Americas,homocide,All,2006,62,11.88
SUR,Suriname,Americas,homocide,All,2007,45,8.52
SUR,Suriname,Americas,homocide,All,2008,43,8.05
SUR,Suriname,Americas,homocide,All,2013,29,5.14
SUR,Suriname,Americas,homocide,All,2014,32,5.62
SUR,Suriname,Americas,homocide,All,2015,34,5.91
SUR,Suriname,Americas,homocide,All,2016,41,7.05
SUR,Suriname,Americas,homocide,All,2017,36,6.13
SUR,Suriname,Americas,homocide,All,2018,38,6.4
SUR,Suriname,Americas,homocide,All,2019,30,5.0
SVK,Slovakia,Europe,homocide,Female,2000,34,1.23
SVK,Slovakia,Europe,homocide,Female,2001,33,1.19
SVK,Slovakia,Europe,homocide,Female,2002,49,1.77
SVK,Slovakia,Europe,homocide,Female,2003,47,1.7
SVK,Slovakia,Europe,homocide,Female,2004,36,1.3
SVK,Slovakia,Europe,homocide,Female,2005,32,1.16
SVK,Slovakia,Europe,homocide,Female,2006,15,0.54
SVK,Slovakia,Europe,homocide,Female,2007,28,1.01
SVK,Slovakia,Europe,homocide,Female,2008,24,0.87
SVK,Slovakia,Europe,homocide,Female,2009,32,1.16
SVK,Slovakia,Europe,homocide,Female,2010,31,1.12
SVK,Slovakia,Europe,homocide,Female,2011,31,1.12
SVK,Slovakia,Europe,homocide,Female,2012,18,0.65
SVK,Slovakia,Europe,homocide,Female,2013,23,0.83
SVK,Slovakia,Europe,homocide,Female,2014,19,0.68
SVK,Slovakia,Europe,homocide,Female,2015,14,0.5
SVK,Slovakia,Europe,homocide,Female,2016,20,0.72
SVK,Slovakia,Europe,homocide,Female,2017,19,0.68
SVK,Slovakia,Europe,homocide,Female,2018,26,0.93
SVK,Slovakia,Europe,homocide,Female,2019,15,0.54
SVK,Slovakia,Europe,homocide,Male,2000,95,3.64
SVK,Slovakia,Europe,homocide,Male,2001,85,3.25
SVK,Slovakia,Europe,homocide,Male,2002,72,2.76
SVK,Slovakia,Europe,homocide,Male,2003,90,3.45
SVK,Slovakia,Europe,homocide,Male,2004,72,2.76
SVK,Slovakia,Europe,homocide,Male,2005,61,2.33
SVK,Slovakia,Europe,homocide,Male,2006,67,2.56
SVK,Slovakia,Europe,homocide,Male,2007,54,2.07
SVK,Slovakia,Europe,homocide,Male,2008,62,2.37
SVK,Slovakia,Europe,homocide,Male,2009,46,1.75
SVK,Slovakia,Europe,homocide,Male,2010,51,1.94
SVK,Slovakia,Europe,homocide,Male,2011,57,2.17
SVK,Slovakia,Europe,homocide,Male,2012,45,1.71
SVK,Slovakia,Europe,homocide,Male,2013,48,1.82
SVK,Slovakia,Europe,homocide,Male,2014,46,1.74
SVK,Slovakia,Europe,homocide,Male,2015,30,1.13
SVK,Slovakia,Europe,homocide,Male,2016,37,1.4
SVK,Slovakia,Europe,homocide,Male,2017,55,2.07
SVK,Slovakia,Europe,homocide,Male,2018,36,1.35
SVK,Slovakia,Europe,homocide,Male,2019,54,2.03
SVK,Slovakia,Europe,homocide,All,1999,141,2.62
SVK,Slovakia,Europe,homocide,All,2000,129,2.4
SVK,Slovakia,Europe,homocide,All,2001,118,2.19
SVK,Slovakia,Europe,homocide,All,2002,121,2.25
SVK,Slovakia,Europe,homocide,All,2003,137,2.55
SVK,Slovakia,Europe,homocide,All,2004,108,2.01
SVK,Slovakia,Europe,homocide,All,2005,93,1.73
SVK,Slovakia,Europe,homocide,All,2006,82,1.52
SVK,Slovakia,Europe,homocide,All,2007,82,1.52
SVK,Slovakia,Europe,homocide,All,2008,86,1.6
SVK,Slovakia,Europe,homocide,All,2009,78,1.45
SVK,Slovakia,Europe,homocide,All,2010,89,1.65
SVK,Slovakia,Europe,homocide,All,2011,96,1.78
SVK,Slovakia,Europe,homocide,All,2012,75,1.39
SVK,Slovakia,Europe,homocide,All,2013,78,1.44
SVK,Slovakia,Europe,homocide,All,2014,72,1.33
SVK,Slovakia,Europe,homocide,All,2015,48,0.88
SVK,Slovakia,Europe,homocide,All,2016,60,1.1
SVK,Slovakia,Europe,homocide,All,2017,80,1.47
SVK,Slovakia,Europe,homocide,All,2018,67,1.23
SVK,Slovakia,Europe,homocide,All,2019,76,1.39
SVN,Slovenia,Europe,homocide,Female,2004,7,0.69
SVN,Slovenia,Europe,homocide,Female,2005,10,0.98
SVN,Slovenia,Europe,homocide,Female,2006,3,0.29
SVN,Slovenia,Europe,homocide,Female,2007,8,0.78
SVN,Slovenia,Europe,homocide,Female,2008,5,0.48
SVN,Slovenia,Europe,homocide,Female,2009,7,0.68
SVN,Slovenia,Europe,homocide,Female,2010,8,0.77
SVN,Slovenia,Europe,homocide,Female,2011,7,0.67
SVN,Slovenia,Europe,homocide,Female,2012,6,0.57
SVN,Slovenia,Europe,homocide,Female,2013,3,0.29
SVN,Slovenia,Europe,homocide,Female,2014,6,0.57
SVN,Slovenia,Europe,homocide,Female,2015,11,1.05
SVN,Slovenia,Europe,homocide,Female,2016,2,0.19
SVN,Slovenia,Europe,homocide,Female,2017,9,0.86
SVN,Slovenia,Europe,homocide,Female,2018,5,0.47
SVN,Slovenia,Europe,homocide,Female,2019,7,0.66
SVN,Slovenia,Europe,homocide,Male,2004,20,2.05
SVN,Slovenia,Europe,homocide,Male,2005,10,1.02
SVN,Slovenia,Europe,homocide,Male,2006,9,0.91
SVN,Slovenia,Europe,homocide,Male,2007,16,1.61
SVN,Slovenia,Europe,homocide,Male,2008,5,0.5
SVN,Slovenia,Europe,homocide,Male,2009,6,0.59
SVN,Slovenia,Europe,homocide,Male,2010,7,0.69
SVN,Slovenia,Europe,homocide,Male,2011,9,0.88
SVN,Slovenia,Europe,homocide,Male,2012,8,0.78
SVN,Slovenia,Europe,homocide,Male,2013,9,0.88
SVN,Slovenia,Europe,homocide,Male,2014,10,0.97
SVN,Slovenia,Europe,homocide,Male,2015,9,0.87
SVN,Slovenia,Europe,homocide,Male,2016,8,0.77
SVN,Slovenia,Europe,homocide,Male,2017,10,0.96
SVN,Slovenia,Europe,homocide,Male,2018,4,0.38
SVN,Slovenia,Europe,homocide,Male,2019,7,0.66
SVN,Slovenia,Europe,homocide,All,1999,25,1.26
SVN,Slovenia,Europe,homocide,All,2000,36,1.81
SVN,Slovenia,Europe,homocide,All,2001,28,1.41
SVN,Slovenia,Europe,homocide,All,2002,36,1.81
SVN,Slovenia,Europe,homocide,All,2003,21,1.06
SVN,Slovenia,Europe,homocide,All,2004,27,1.35
SVN,Slovenia,Europe,homocide,All,2005,20,1.0
SVN,Slovenia,Europe,homocide,All,2006,12,0.6
SVN,Slovenia,Europe,homocide,All,2007,24,1.19
SVN,Slovenia,Europe,homocide,All,2008,10,0.49
SVN,Slovenia,Europe,homocide,All,2009,13,0.64
SVN,Slovenia,Europe,homocide,All,2010,15,0.73
SVN,Slovenia,Europe,homocide,All,2011,16,0.77
SVN,Slovenia,Europe,homocide,All,2012,14,0.68
SVN,Slovenia,Europe,homocide,All,2013,12,0.58
SVN,Slovenia,Europe,homocide,All,2014,16,0.77
SVN,Slovenia,Europe,homocide,All,2015,20,0.96
SVN,Slovenia,Europe,homocide,All,2016,10,0.48
SVN,Slovenia,Europe,homocide,All,2017,19,0.91
SVN,Slovenia,Europe,homocide,All,2018,9,0.43
SVN,Slovenia,Europe,homocide,All,2019,14,0.66
SWE,Sweden,Europe,homocide,Female,1999,28,0.64
SWE,Sweden,Europe,homocide,Female,2000,36,0.82
SWE,Sweden,Europe,homocide,Female,2001,29,0.65
SWE,Sweden,Europe,homocide,Female,2002,36,0.8
SWE,Sweden,Europe,homocide,Female,2003,26,0.6
SWE,Sweden,Europe,homocide,Female,2004,40,0.9
SWE,Sweden,Europe,homocide,Female,2005,30,0.67
SWE,Sweden,Europe,homocide,Female,2006,35,0.78
SWE,Sweden,Europe,homocide,Female,2007,31,0.69
SWE,Sweden,Europe,homocide,Female,2008,27,0.6
SWE,Sweden,Europe,homocide,Female,2009,38,0.82
SWE,Sweden,Europe,homocide,Female,2010,27,0.57
SWE,Sweden,Europe,homocide,Female,2011,25,0.53
SWE,Sweden,Europe,homocide,Female,2012,21,0.44
SWE,Sweden,Europe,homocide,Female,2013,26,0.54
SWE,Sweden,Europe,homocide,Female,2014,25,0.51
SWE,Sweden,Europe,homocide,Female,2015,29,0.59
SWE,Sweden,Europe,homocide,Female,2016,29,0.58
SWE,Sweden,Europe,homocide,Female,2017,27,0.54
SWE,Sweden,Europe,homocide,Female,2018,33,0.65
SWE,Sweden,Europe,homocide,Female,2019,25,0.49
SWE,Sweden,Europe,homocide,Male,1999,72,1.65
SWE,Sweden,Europe,homocide,Male,2000,59,1.35
SWE,Sweden,Europe,homocide,Male,2001,57,1.31
SWE,Sweden,Europe,homocide,Male,2002,64,1.46
SWE,Sweden,Europe,homocide,Male,2003,58,1.31
SWE,Sweden,Europe,homocide,Male,2004,66,1.49
SWE,Sweden,Europe,homocide,Male,2005,52,1.17
SWE,Sweden,Europe,homocide,Male,2006,55,1.22
SWE,Sweden,Europe,homocide,Male,2007,79,1.74
SWE,Sweden,Europe,homocide,Male,2008,54,1.18
SWE,Sweden,Europe,homocide,Male,2009,54,1.18
SWE,Sweden,Europe,homocide,Male,2010,64,1.37
SWE,Sweden,Europe,homocide,Male,2011,56,1.19
SWE,Sweden,Europe,homocide,Male,2012,46,0.96
SWE,Sweden,Europe,homocide,Male,2013,61,1.27
SWE,Sweden,Europe,homocide,Male,2014,62,1.27
SWE,Sweden,Europe,homocide,Male,2015,83,1.68
SWE,Sweden,Europe,homocide,Male,2016,77,1.54
SWE,Sweden,Europe,homocide,Male,2017,86,1.7
SWE,Sweden,Europe,homocide,Male,2018,75,1.47
SWE,Sweden,Europe,homocide,Male,2019,86,1.67
SWE,Sweden,Europe,homocide,All,1999,101,1.14
SWE,Sweden,Europe,homocide,All,2000,96,1.08
SWE,Sweden,Europe,homocide,All,2001,87,0.98
SWE,Sweden,Europe,homocide,All,2002,101,1.13
SWE,Sweden,Europe,homocide,All,2003,85,0.95
SWE,Sweden,Europe,homocide,All,2004,107,1.19
SWE,Sweden,Europe,homocide,All,2005,83,0.92
SWE,Sweden,Europe,homocide,All,2006,91,1.0
SWE,Sweden,Europe,homocide,All,2007,111,1.21
SWE,Sweden,Europe,homocide,All,2008,82,0.89
SWE,Sweden,Europe,homocide,All,2009,93,1.0
SWE,Sweden,Europe,homocide,All,2010,91,0.97
SWE,Sweden,Europe,homocide,All,2011,81,0.86
SWE,Sweden,Europe,homocide,All,2012,68,0.71
SWE,Sweden,Europe,homocide,All,2013,87,0.9
SWE,Sweden,Europe,homocide,All,2014,87,0.89
SWE,Sweden,Europe,homocide,All,2015,112,1.14
SWE,Sweden,Europe,homocide,All,2016,106,1.06
SWE,Sweden,Europe,homocide,All,2017,113,1.12
SWE,Sweden,Europe,homocide,All,2018,108,1.06
SWE,Sweden,Europe,homocide,All,2019,111,1.08
SWZ,Eswatini,Africa,homocide,All,1999,114,11.19
SWZ,Eswatini,Africa,homocide,All,2000,128,12.42
SWZ,Eswatini,Africa,homocide,All,2001,184,17.67
SWZ,Eswatini,Africa,homocide,All,2002,134,12.75
SWZ,Eswatini,Africa,homocide,All,2003,135,12.75
SWZ,Eswatini,Africa,homocide,All,2004,146,13.7
SWZ,Eswatini,Africa,homocide,All,2005,139,12.97
SWZ,Eswatini,Africa,homocide,All,2006,127,11.78
SWZ,Eswatini,Africa,homocide,All,2007,121,11.16
SWZ,Eswatini,Africa,homocide,All,2008,217,19.91
SWZ,Eswatini,Africa,homocide,All,2009,187,17.08
SWZ,Eswatini,Africa,homocide,All,2010,208,18.91
SWZ,Eswatini,Africa,homocide,All,2011,172,15.56
SWZ,Eswatini,Africa,homocide,All,2012,104,9.36
SWZ,Eswatini,Africa,homocide,All,2013,102,9.12
SWZ,Eswatini,Africa,homocide,All,2014,118,10.48
SWZ,Eswatini,Africa,homocide,All,2015,112,9.88
SWZ,Eswatini,Africa,homocide,All,2016,116,10.15
SWZ,Eswatini,Africa,homocide,All,2017,130,11.29
SYC,Seychelles,Africa,homocide,Female,2004,1,4.35
SYC,Seychelles,Africa,homocide,Female,2006,2,6.02
SYC,Seychelles,Africa,homocide,Female,2007,1,3.37
SYC,Seychelles,Africa,homocide,Female,2008,1,2.75
SYC,Seychelles,Africa,homocide,Female,2009,2,6.33
SYC,Seychelles,Africa,homocide,Female,2010,1,2.87
SYC,Seychelles,Africa,homocide,Female,2011,5,11.16
SYC,Seychelles,Africa,homocide,Female,2012,0,0.97
SYC,Seychelles,Africa,homocide,Female,2013,6,14.12
SYC,Seychelles,Africa,homocide,Female,2014,2,5.25
SYC,Seychelles,Africa,homocide,Male,2004,8,19.05
SYC,Seychelles,Africa,homocide,Male,2006,6,14.49
SYC,Seychelles,Africa,homocide,Male,2007,6,14.5
SYC,Seychelles,Africa,homocide,Male,2008,4,10.45
SYC,Seychelles,Africa,homocide,Male,2009,11,23.94
SYC,Seychelles,Africa,homocide,Male,2010,7,16.19
SYC,Seychelles,Africa,homocide,Male,2011,10,22.55
SYC,Seychelles,Africa,homocide,Male,2012,3,7.18
SYC,Seychelles,Africa,homocide,Male,2013,11,22.74
SYC,Seychelles,Africa,homocide,Male,2014,13,26.47
SYC,Seychelles,Africa,homocide,All,2004,10,11.8
SYC,Seychelles,Africa,homocide,All,2006,9,10.33
SYC,Seychelles,Africa,homocide,All,2007,8,9.06
SYC,Seychelles,Africa,homocide,All,2008,6,6.69
SYC,Seychelles,Africa,homocide,All,2009,14,15.38
SYC,Seychelles,Africa,homocide,All,2010,9,9.74
SYC,Seychelles,Africa,homocide,All,2011,16,17.05
SYC,Seychelles,Africa,homocide,All,2012,4,4.2
SYC,Seychelles,Africa,homocide,All,2013,18,18.61
SYC,Seychelles,Africa,homocide,All,2014,16,16.33
SYC,Seychelles,Africa,homocide,All,2015,7,7.05
SYC,Seychelles,Africa,homocide,All,2016,12,11.94
SYC,Seychelles,Africa,homocide,All,2017,7,6.88
SYC,Seychelles,Africa,homocide,All,2018,9,8.73
SYC,Seychelles,Africa,homocide,All,2019,10,9.58
SYR,Syrian Arab Republic,Asia,homocide,All,1999,330,2.08
SYR,Syrian Arab Republic,Asia,homocide,All,2000,357,2.19
SYR,Syrian Arab Republic,Asia,homocide,All,2001,376,2.25
SYR,Syrian Arab Republic,Asia,homocide,All,2002,368,2.14
SYR,Syrian Arab Republic,Asia,homocide,All,2003,405,2.3
SYR,Syrian Arab Republic,Asia,homocide,All,2004,426,2.36
SYR,Syrian Arab Republic,Asia,homocide,All,2005,430,2.31
SYR,Syrian Arab Republic,Asia,homocide,All,2006,446,2.3
SYR,Syrian Arab Republic,Asia,homocide,All,2007,533,2.57
SYR,Syrian Arab Republic,Asia,homocide,All,2008,529,2.46
SYR,Syrian Arab Republic,Asia,homocide,All,2009,476,2.18
SYR,Syrian Arab Republic,Asia,homocide,All,2010,463,2.07
TCA,Turks and Caicos Islands,Americas,homocide,Female,2002,0,0.0
TCA,Turks and Caicos Islands,Americas,homocide,Female,2007,1,7.76
TCA,Turks and Caicos Islands,Americas,homocide,Female,2008,1,7.43
TCA,Turks and Caicos Islands,Americas,homocide,Female,2009,0,0.0
TCA,Turks and Caicos Islands,Americas,homocide,Female,2013,1,6.03
TCA,Turks and Caicos Islands,Americas,homocide,Female,2014,0,0.0
TCA,Turks and Caicos Islands,Americas,homocide,Male,2002,2,18.94
TCA,Turks and Caicos Islands,Americas,homocide,Male,2007,1,7.47
TCA,Turks and Caicos Islands,Americas,homocide,Male,2008,1,7.16
TCA,Turks and Caicos Islands,Americas,homocide,Male,2009,2,13.76
TCA,Turks and Caicos Islands,Americas,homocide,Male,2013,3,17.63
